rootId,root,childId,child,incremental visits
36,Conference_fees,36,Conference_fees,2
37,Paid_applicant,37,Paid_applicant,2
38,Workshop,38,Workshop,2
39,Call_for_participation,39,Call_for_participation,2
40,Person,40,Person,16
41,Conference_contribution,41,Conference_contribution,9
42,Poster,41,Conference_contribution,10
41,Conference_contribution,41,Conference_contribution,11
43,Steering_committee,14,Committee,3
14,Committee,14,Committee,4
44,Co-chair,27,Committee_member,2
27,Committee_member,40,Person,17
40,Person,40,Person,18
45,Program_committee,45,Program_committee,2
46,Organizing_committee,14,Committee,5
14,Committee,14,Committee,6
47,Conference,47,Conference,4
48,Important_dates,48,Important_dates,2
49,Conference_document,49,Conference_document,6
50,Organization,50,Organization,2
51,Invited_talk,51,Invited_talk,2
52,Regular_contribution,21,Written_contribution,6
21,Written_contribution,41,Conference_contribution,12
41,Conference_contribution,49,Conference_document,7
49,Conference_document,49,Conference_document,8
53,Organizer,53,Organizer,2
54,Topic,54,Topic,2
55,Late_paid_applicant,55,Late_paid_applicant,2
56,Passive_conference_participant,56,Passive_conference_participant,2
57,Call_for_paper,49,Conference_document,9
49,Conference_document,49,Conference_document,10
58,Conference_announcement,49,Conference_document,11
49,Conference_document,49,Conference_document,12
0,Contribution_co-author,33,Regular_author,7
33,Regular_author,33,Regular_author,8
1,Conference_www,49,Conference_document,13
49,Conference_document,49,Conference_document,14
2,Active_conference_participant,2,Active_conference_participant,3
3,Contribution_1th-author,3,Contribution_1th-author,3
4,Extended_abstract,4,Extended_abstract,3
5,Accepted_contribution,5,Accepted_contribution,4
6,Conference_part,6,Conference_part,4
7,Track,6,Conference_part,5
6,Conference_part,6,Conference_part,6
8,Paper,52,Regular_contribution,5
52,Regular_contribution,21,Written_contribution,7
21,Written_contribution,41,Conference_contribution,13
41,Conference_contribution,49,Conference_document,15
49,Conference_document,49,Conference_document,16
9,Track-workshop_chair,9,Track-workshop_chair,3
10,Review_preference,10,Review_preference,4
11,Submitted_contribution,21,Written_contribution,8
21,Written_contribution,41,Conference_contribution,14
41,Conference_contribution,41,Conference_contribution,15
12,Invited_speaker,34,Conference_contributor,4
34,Conference_contributor,40,Person,19
40,Person,40,Person,20
13,Reviewer,40,Person,21
40,Person,40,Person,22
14,Committee,14,Committee,8
15,Chair,15,Chair,4
16,Review,49,Conference_document,17
49,Conference_document,49,Conference_document,18
17,Information_for_participants,49,Conference_document,19
49,Conference_document,49,Conference_document,20
18,Conference_applicant,18,Conference_applicant,3
19,Registeered_applicant,18,Conference_applicant,4
18,Conference_applicant,40,Person,23
40,Person,40,Person,24
20,Rejected_contribution,24,Reviewed_contribution,6
24,Reviewed_contribution,24,Reviewed_contribution,7
21,Written_contribution,41,Conference_contribution,16
41,Conference_contribution,49,Conference_document,21
49,Conference_document,49,Conference_document,22
22,Early_paid_applicant,22,Early_paid_applicant,4
23,Conference_proceedings,23,Conference_proceedings,4
24,Reviewed_contribution,24,Reviewed_contribution,9
25,Camera_ready_contribution,25,Camera_ready_contribution,3
26,Conference_participant,26,Conference_participant,4
27,Committee_member,40,Person,25
40,Person,40,Person,26
28,Publisher,28,Publisher,4
29,Review_expertise,29,Review_expertise,4
30,Presentation,41,Conference_contribution,17
41,Conference_contribution,49,Conference_document,23
49,Conference_document,49,Conference_document,24
31,Conference_volume,47,Conference,5
47,Conference,47,Conference,6
32,Tutorial,32,Tutorial,4
33,Regular_author,34,Conference_contributor,5
34,Conference_contributor,34,Conference_contributor,6
34,Conference_contributor,34,Conference_contributor,8
35,Abstract,4,Extended_abstract,4
4,Extended_abstract,4,Extended_abstract,5
36,Conference_fees,36,Conference_fees,4
37,Paid_applicant,37,Paid_applicant,4
38,Workshop,6,Conference_part,7
6,Conference_part,6,Conference_part,8
39,Call_for_participation,39,Call_for_participation,4
40,Person,40,Person,28
41,Conference_contribution,49,Conference_document,25
49,Conference_document,49,Conference_document,26
42,Poster,42,Poster,3
43,Steering_committee,43,Steering_committee,3
44,Co-chair,44,Co-chair,3
45,Program_committee,14,Committee,9
14,Committee,14,Committee,10
46,Organizing_committee,14,Committee,11
14,Committee,14,Committee,12
47,Conference,47,Conference,8
48,Important_dates,48,Important_dates,4
49,Conference_document,49,Conference_document,28
50,Organization,50,Organization,4
51,Invited_talk,30,Presentation,3
30,Presentation,41,Conference_contribution,19
41,Conference_contribution,49,Conference_document,29
49,Conference_document,49,Conference_document,30
52,Regular_contribution,21,Written_contribution,10
21,Written_contribution,41,Conference_contribution,20
41,Conference_contribution,41,Conference_contribution,21
53,Organizer,53,Organizer,4
54,Topic,54,Topic,4
55,Late_paid_applicant,55,Late_paid_applicant,4
56,Passive_conference_participant,26,Conference_participant,5
26,Conference_participant,26,Conference_participant,6
57,Call_for_paper,49,Conference_document,31
49,Conference_document,49,Conference_document,32
58,Conference_announcement,58,Conference_announcement,3
0,Contribution_co-author,0,Contribution_co-author,4
1,Conference_www,49,Conference_document,33
49,Conference_document,49,Conference_document,34
2,Active_conference_participant,26,Conference_participant,7
26,Conference_participant,40,Person,29
40,Person,40,Person,30
3,Contribution_1th-author,3,Contribution_1th-author,5
4,Extended_abstract,4,Extended_abstract,7
5,Accepted_contribution,5,Accepted_contribution,6
6,Conference_part,6,Conference_part,10
7,Track,7,Track,5
8,Paper,52,Regular_contribution,7
52,Regular_contribution,21,Written_contribution,11
21,Written_contribution,41,Conference_contribution,22
41,Conference_contribution,49,Conference_document,35
49,Conference_document,49,Conference_document,36
9,Track-workshop_chair,9,Track-workshop_chair,5
10,Review_preference,10,Review_preference,6
11,Submitted_contribution,11,Submitted_contribution,5
12,Invited_speaker,12,Invited_speaker,4
13,Reviewer,40,Person,31
40,Person,40,Person,32
14,Committee,14,Committee,14
15,Chair,15,Chair,6
16,Review,49,Conference_document,37
49,Conference_document,49,Conference_document,38
17,Information_for_participants,49,Conference_document,39
49,Conference_document,49,Conference_document,40
18,Conference_applicant,18,Conference_applicant,6
19,Registeered_applicant,18,Conference_applicant,7
18,Conference_applicant,18,Conference_applicant,8
20,Rejected_contribution,24,Reviewed_contribution,10
24,Reviewed_contribution,11,Submitted_contribution,6
11,Submitted_contribution,11,Submitted_contribution,7
21,Written_contribution,41,Conference_contribution,23
41,Conference_contribution,49,Conference_document,41
49,Conference_document,49,Conference_document,42
22,Early_paid_applicant,37,Paid_applicant,5
37,Paid_applicant,37,Paid_applicant,6
23,Conference_proceedings,23,Conference_proceedings,6
24,Reviewed_contribution,11,Submitted_contribution,8
11,Submitted_contribution,21,Written_contribution,13
21,Written_contribution,21,Written_contribution,14
25,Camera_ready_contribution,5,Accepted_contribution,7
5,Accepted_contribution,24,Reviewed_contribution,12
24,Reviewed_contribution,11,Submitted_contribution,9
11,Submitted_contribution,21,Written_contribution,15
21,Written_contribution,21,Written_contribution,16
26,Conference_participant,26,Conference_participant,9
27,Committee_member,40,Person,33
40,Person,40,Person,34
28,Publisher,28,Publisher,6
29,Review_expertise,29,Review_expertise,6
30,Presentation,41,Conference_contribution,24
41,Conference_contribution,49,Conference_document,43
49,Conference_document,49,Conference_document,44
31,Conference_volume,47,Conference,9
47,Conference,47,Conference,10
32,Tutorial,6,Conference_part,11
6,Conference_part,6,Conference_part,12
33,Regular_author,33,Regular_author,11
34,Conference_contributor,34,Conference_contributor,10
35,Abstract,4,Extended_abstract,8
4,Extended_abstract,52,Regular_contribution,8
52,Regular_contribution,52,Regular_contribution,9
36,Conference_fees,36,Conference_fees,6
37,Paid_applicant,37,Paid_applicant,8
38,Workshop,38,Workshop,5
39,Call_for_participation,49,Conference_document,45
49,Conference_document,49,Conference_document,46
40,Person,40,Person,36
41,Conference_contribution,41,Conference_contribution,26
42,Poster,42,Poster,5
43,Steering_committee,43,Steering_committee,5
44,Co-chair,27,Committee_member,5
27,Committee_member,40,Person,37
40,Person,40,Person,38
45,Program_committee,45,Program_committee,5
46,Organizing_committee,46,Organizing_committee,4
47,Conference,47,Conference,12
48,Important_dates,48,Important_dates,6
49,Conference_document,49,Conference_document,48
50,Organization,50,Organization,6
51,Invited_talk,30,Presentation,5
30,Presentation,41,Conference_contribution,27
41,Conference_contribution,49,Conference_document,49
49,Conference_document,49,Conference_document,50
52,Regular_contribution,21,Written_contribution,17
21,Written_contribution,21,Written_contribution,18
53,Organizer,53,Organizer,6
54,Topic,54,Topic,6
55,Late_paid_applicant,55,Late_paid_applicant,6
56,Passive_conference_participant,26,Conference_participant,10
26,Conference_participant,40,Person,39
40,Person,40,Person,40
57,Call_for_paper,49,Conference_document,51
49,Conference_document,49,Conference_document,52
58,Conference_announcement,49,Conference_document,53
49,Conference_document,49,Conference_document,54
0,Contribution_co-author,33,Regular_author,12
33,Regular_author,33,Regular_author,13
1,Conference_www,49,Conference_document,55
49,Conference_document,49,Conference_document,56
2,Active_conference_participant,2,Active_conference_participant,6
3,Contribution_1th-author,33,Regular_author,14
33,Regular_author,34,Conference_contributor,11
34,Conference_contributor,34,Conference_contributor,12
4,Extended_abstract,52,Regular_contribution,11
52,Regular_contribution,52,Regular_contribution,12
5,Accepted_contribution,5,Accepted_contribution,9
6,Conference_part,6,Conference_part,14
7,Track,7,Track,7
8,Paper,8,Paper,5
9,Track-workshop_chair,40,Person,41
40,Person,40,Person,42
10,Review_preference,10,Review_preference,8
11,Submitted_contribution,11,Submitted_contribution,11
12,Invited_speaker,34,Conference_contributor,13
34,Conference_contributor,34,Conference_contributor,14
13,Reviewer,13,Reviewer,5
14,Committee,14,Committee,16
15,Chair,27,Committee_member,6
27,Committee_member,27,Committee_member,7
16,Review,16,Review,6
17,Information_for_participants,17,Information_for_participants,5
18,Conference_applicant,18,Conference_applicant,10
19,Registeered_applicant,19,Registeered_applicant,6
20,Rejected_contribution,24,Reviewed_contribution,13
24,Reviewed_contribution,24,Reviewed_contribution,14
21,Written_contribution,21,Written_contribution,20
22,Early_paid_applicant,37,Paid_applicant,9
37,Paid_applicant,37,Paid_applicant,10
23,Conference_proceedings,23,Conference_proceedings,8
24,Reviewed_contribution,24,Reviewed_contribution,16
25,Camera_ready_contribution,5,Accepted_contribution,10
5,Accepted_contribution,5,Accepted_contribution,11
26,Conference_participant,40,Person,43
40,Person,40,Person,44
27,Committee_member,27,Committee_member,9
28,Publisher,28,Publisher,8
29,Review_expertise,29,Review_expertise,8
30,Presentation,41,Conference_contribution,28
41,Conference_contribution,41,Conference_contribution,29
31,Conference_volume,31,Conference_volume,5
32,Tutorial,6,Conference_part,15
6,Conference_part,6,Conference_part,16
33,Regular_author,33,Regular_author,16
34,Conference_contributor,40,Person,45
40,Person,40,Person,46
35,Abstract,35,Abstract,6
36,Conference_fees,36,Conference_fees,8
37,Paid_applicant,37,Paid_applicant,12
38,Workshop,38,Workshop,7
39,Call_for_participation,39,Call_for_participation,7
40,Person,40,Person,48
41,Conference_contribution,49,Conference_document,57
49,Conference_document,49,Conference_document,58
42,Poster,41,Conference_contribution,31
41,Conference_contribution,41,Conference_contribution,32
43,Steering_committee,14,Committee,17
14,Committee,14,Committee,18
44,Co-chair,44,Co-chair,6
45,Program_committee,14,Committee,19
14,Committee,14,Committee,20
46,Organizing_committee,14,Committee,21
14,Committee,14,Committee,22
47,Conference,47,Conference,14
48,Important_dates,48,Important_dates,8
49,Conference_document,49,Conference_document,60
50,Organization,50,Organization,8
51,Invited_talk,30,Presentation,7
30,Presentation,30,Presentation,8
52,Regular_contribution,52,Regular_contribution,14
53,Organizer,53,Organizer,8
54,Topic,54,Topic,8
55,Late_paid_applicant,55,Late_paid_applicant,8
56,Passive_conference_participant,26,Conference_participant,12
26,Conference_participant,26,Conference_participant,13
57,Call_for_paper,49,Conference_document,61
49,Conference_document,49,Conference_document,62
58,Conference_announcement,58,Conference_announcement,6
0,Contribution_co-author,0,Contribution_co-author,7
1,Conference_www,1,Conference_www,7
2,Active_conference_participant,34,Conference_contributor,16
34,Conference_contributor,34,Conference_contributor,17
3,Contribution_1th-author,33,Regular_author,17
33,Regular_author,34,Conference_contributor,18
34,Conference_contributor,34,Conference_contributor,19
4,Extended_abstract,4,Extended_abstract,11
5,Accepted_contribution,5,Accepted_contribution,13
6,Conference_part,6,Conference_part,18
7,Track,7,Track,9
8,Paper,52,Regular_contribution,15
52,Regular_contribution,52,Regular_contribution,16
9,Track-workshop_chair,40,Person,49
40,Person,40,Person,50
10,Review_preference,10,Review_preference,10
11,Submitted_contribution,21,Written_contribution,21
21,Written_contribution,21,Written_contribution,22
12,Invited_speaker,12,Invited_speaker,7
13,Reviewer,13,Reviewer,7
14,Committee,14,Committee,24
15,Chair,15,Chair,9
16,Review,49,Conference_document,63
49,Conference_document,49,Conference_document,64
17,Information_for_participants,17,Information_for_participants,7
18,Conference_applicant,18,Conference_applicant,12
19,Registeered_applicant,18,Conference_applicant,13
18,Conference_applicant,18,Conference_applicant,14
20,Rejected_contribution,24,Reviewed_contribution,17
24,Reviewed_contribution,11,Submitted_contribution,13
11,Submitted_contribution,21,Written_contribution,23
21,Written_contribution,41,Conference_contribution,33
41,Conference_contribution,41,Conference_contribution,34
21,Written_contribution,41,Conference_contribution,35
41,Conference_contribution,49,Conference_document,65
49,Conference_document,49,Conference_document,66
22,Early_paid_applicant,37,Paid_applicant,13
37,Paid_applicant,19,Registeered_applicant,8
19,Registeered_applicant,19,Registeered_applicant,9
23,Conference_proceedings,23,Conference_proceedings,10
24,Reviewed_contribution,24,Reviewed_contribution,19
25,Camera_ready_contribution,5,Accepted_contribution,14
5,Accepted_contribution,5,Accepted_contribution,15
26,Conference_participant,40,Person,51
40,Person,40,Person,52
27,Committee_member,40,Person,53
40,Person,40,Person,54
28,Publisher,28,Publisher,10
29,Review_expertise,29,Review_expertise,10
30,Presentation,30,Presentation,10
31,Conference_volume,31,Conference_volume,7
32,Tutorial,6,Conference_part,19
6,Conference_part,6,Conference_part,20
33,Regular_author,33,Regular_author,19
34,Conference_contributor,40,Person,55
40,Person,40,Person,56
35,Abstract,4,Extended_abstract,12
4,Extended_abstract,52,Regular_contribution,17
52,Regular_contribution,21,Written_contribution,25
21,Written_contribution,41,Conference_contribution,36
41,Conference_contribution,49,Conference_document,67
49,Conference_document,49,Conference_document,68
36,Conference_fees,36,Conference_fees,10
37,Paid_applicant,37,Paid_applicant,15
38,Workshop,38,Workshop,9
39,Call_for_participation,49,Conference_document,69
49,Conference_document,49,Conference_document,70
40,Person,40,Person,58
41,Conference_contribution,41,Conference_contribution,38
42,Poster,42,Poster,8
43,Steering_committee,14,Committee,25
14,Committee,14,Committee,26
44,Co-chair,27,Committee_member,11
27,Committee_member,40,Person,59
40,Person,40,Person,60
45,Program_committee,14,Committee,27
14,Committee,14,Committee,28
46,Organizing_committee,46,Organizing_committee,7
47,Conference,47,Conference,16
48,Important_dates,48,Important_dates,10
49,Conference_document,49,Conference_document,72
50,Organization,50,Organization,10
51,Invited_talk,51,Invited_talk,7
52,Regular_contribution,21,Written_contribution,26
21,Written_contribution,21,Written_contribution,27
53,Organizer,53,Organizer,10
54,Topic,54,Topic,10
55,Late_paid_applicant,37,Paid_applicant,16
37,Paid_applicant,19,Registeered_applicant,10
19,Registeered_applicant,18,Conference_applicant,15
18,Conference_applicant,18,Conference_applicant,16
56,Passive_conference_participant,56,Passive_conference_participant,7
57,Call_for_paper,57,Call_for_paper,6
58,Conference_announcement,49,Conference_document,73
49,Conference_document,49,Conference_document,74
0,Contribution_co-author,33,Regular_author,20
33,Regular_author,34,Conference_contributor,21
34,Conference_contributor,34,Conference_contributor,22
1,Conference_www,49,Conference_document,75
49,Conference_document,49,Conference_document,76
2,Active_conference_participant,34,Conference_contributor,23
34,Conference_contributor,34,Conference_contributor,24
3,Contribution_1th-author,3,Contribution_1th-author,9
4,Extended_abstract,52,Regular_contribution,19
52,Regular_contribution,21,Written_contribution,28
21,Written_contribution,41,Conference_contribution,39
41,Conference_contribution,49,Conference_document,77
49,Conference_document,49,Conference_document,78
5,Accepted_contribution,5,Accepted_contribution,17
6,Conference_part,6,Conference_part,22
7,Track,7,Track,11
8,Paper,8,Paper,8
9,Track-workshop_chair,9,Track-workshop_chair,9
10,Review_preference,10,Review_preference,12
11,Submitted_contribution,11,Submitted_contribution,15
12,Invited_speaker,12,Invited_speaker,9
13,Reviewer,13,Reviewer,9
14,Committee,14,Committee,30
15,Chair,15,Chair,11
16,Review,16,Review,9
17,Information_for_participants,49,Conference_document,79
49,Conference_document,49,Conference_document,80
18,Conference_applicant,18,Conference_applicant,18
19,Registeered_applicant,19,Registeered_applicant,12
20,Rejected_contribution,24,Reviewed_contribution,20
24,Reviewed_contribution,11,Submitted_contribution,16
11,Submitted_contribution,21,Written_contribution,29
21,Written_contribution,41,Conference_contribution,40
41,Conference_contribution,49,Conference_document,81
49,Conference_document,49,Conference_document,82
21,Written_contribution,41,Conference_contribution,41
41,Conference_contribution,41,Conference_contribution,42
22,Early_paid_applicant,37,Paid_applicant,17
37,Paid_applicant,37,Paid_applicant,18
23,Conference_proceedings,23,Conference_proceedings,12
24,Reviewed_contribution,24,Reviewed_contribution,22
25,Camera_ready_contribution,5,Accepted_contribution,18
5,Accepted_contribution,24,Reviewed_contribution,23
24,Reviewed_contribution,11,Submitted_contribution,17
11,Submitted_contribution,11,Submitted_contribution,18
26,Conference_participant,26,Conference_participant,16
27,Committee_member,40,Person,61
40,Person,40,Person,62
28,Publisher,28,Publisher,12
29,Review_expertise,29,Review_expertise,12
30,Presentation,30,Presentation,12
31,Conference_volume,31,Conference_volume,9
32,Tutorial,6,Conference_part,23
6,Conference_part,6,Conference_part,24
33,Regular_author,34,Conference_contributor,25
34,Conference_contributor,34,Conference_contributor,26
34,Conference_contributor,40,Person,63
40,Person,40,Person,64
35,Abstract,4,Extended_abstract,14
4,Extended_abstract,4,Extended_abstract,15
36,Conference_fees,36,Conference_fees,12
37,Paid_applicant,19,Registeered_applicant,13
19,Registeered_applicant,19,Registeered_applicant,14
38,Workshop,38,Workshop,11
39,Call_for_participation,49,Conference_document,83
49,Conference_document,49,Conference_document,84
40,Person,40,Person,66
41,Conference_contribution,41,Conference_contribution,44
42,Poster,41,Conference_contribution,45
41,Conference_contribution,41,Conference_contribution,46
43,Steering_committee,43,Steering_committee,9
44,Co-chair,44,Co-chair,9
45,Program_committee,45,Program_committee,9
46,Organizing_committee,14,Committee,31
14,Committee,14,Committee,32
47,Conference,47,Conference,18
48,Important_dates,48,Important_dates,12
49,Conference_document,49,Conference_document,86
50,Organization,50,Organization,12
51,Invited_talk,30,Presentation,13
30,Presentation,30,Presentation,14
52,Regular_contribution,52,Regular_contribution,21
53,Organizer,53,Organizer,12
54,Topic,54,Topic,12
55,Late_paid_applicant,37,Paid_applicant,20
37,Paid_applicant,37,Paid_applicant,21
56,Passive_conference_participant,26,Conference_participant,17
26,Conference_participant,40,Person,67
40,Person,40,Person,68
57,Call_for_paper,57,Call_for_paper,8
58,Conference_announcement,58,Conference_announcement,9
0,Contribution_co-author,33,Regular_author,22
33,Regular_author,34,Conference_contributor,28
34,Conference_contributor,40,Person,69
40,Person,40,Person,70
1,Conference_www,49,Conference_document,87
49,Conference_document,49,Conference_document,88
2,Active_conference_participant,2,Active_conference_participant,10
3,Contribution_1th-author,33,Regular_author,23
33,Regular_author,34,Conference_contributor,29
34,Conference_contributor,34,Conference_contributor,30
4,Extended_abstract,4,Extended_abstract,17
5,Accepted_contribution,24,Reviewed_contribution,24
24,Reviewed_contribution,24,Reviewed_contribution,25
6,Conference_part,6,Conference_part,26
7,Track,7,Track,13
8,Paper,52,Regular_contribution,22
52,Regular_contribution,52,Regular_contribution,23
9,Track-workshop_chair,9,Track-workshop_chair,11
10,Review_preference,10,Review_preference,14
11,Submitted_contribution,21,Written_contribution,31
21,Written_contribution,21,Written_contribution,32
12,Invited_speaker,12,Invited_speaker,11
13,Reviewer,13,Reviewer,11
14,Committee,14,Committee,34
15,Chair,27,Committee_member,13
27,Committee_member,27,Committee_member,14
16,Review,16,Review,11
17,Information_for_participants,49,Conference_document,89
49,Conference_document,49,Conference_document,90
18,Conference_applicant,18,Conference_applicant,20
19,Registeered_applicant,19,Registeered_applicant,16
20,Rejected_contribution,20,Rejected_contribution,9
21,Written_contribution,41,Conference_contribution,47
41,Conference_contribution,41,Conference_contribution,48
22,Early_paid_applicant,37,Paid_applicant,22
37,Paid_applicant,37,Paid_applicant,23
23,Conference_proceedings,23,Conference_proceedings,14
24,Reviewed_contribution,24,Reviewed_contribution,27
25,Camera_ready_contribution,25,Camera_ready_contribution,9
26,Conference_participant,40,Person,71
40,Person,40,Person,72
27,Committee_member,40,Person,73
40,Person,40,Person,74
28,Publisher,28,Publisher,14
29,Review_expertise,29,Review_expertise,14
30,Presentation,30,Presentation,16
31,Conference_volume,31,Conference_volume,11
32,Tutorial,32,Tutorial,10
33,Regular_author,34,Conference_contributor,31
34,Conference_contributor,34,Conference_contributor,32
34,Conference_contributor,40,Person,75
40,Person,40,Person,76
35,Abstract,35,Abstract,10
36,Conference_fees,36,Conference_fees,14
37,Paid_applicant,37,Paid_applicant,25
38,Workshop,6,Conference_part,27
6,Conference_part,6,Conference_part,28
39,Call_for_participation,49,Conference_document,91
49,Conference_document,49,Conference_document,92
40,Person,40,Person,78
41,Conference_contribution,41,Conference_contribution,50
42,Poster,42,Poster,11
43,Steering_committee,14,Committee,35
14,Committee,14,Committee,36
44,Co-chair,27,Committee_member,16
27,Committee_member,40,Person,79
40,Person,40,Person,80
45,Program_committee,45,Program_committee,11
46,Organizing_committee,46,Organizing_committee,10
47,Conference,47,Conference,20
48,Important_dates,48,Important_dates,14
49,Conference_document,49,Conference_document,94
50,Organization,50,Organization,14
51,Invited_talk,51,Invited_talk,10
52,Regular_contribution,52,Regular_contribution,25
53,Organizer,53,Organizer,14
54,Topic,54,Topic,14
55,Late_paid_applicant,37,Paid_applicant,26
37,Paid_applicant,19,Registeered_applicant,17
19,Registeered_applicant,19,Registeered_applicant,18
56,Passive_conference_participant,56,Passive_conference_participant,10
57,Call_for_paper,49,Conference_document,95
49,Conference_document,49,Conference_document,96
58,Conference_announcement,49,Conference_document,97
49,Conference_document,49,Conference_document,98
0,Contribution_co-author,0,Contribution_co-author,11
1,Conference_www,49,Conference_document,99
49,Conference_document,49,Conference_document,100
2,Active_conference_participant,34,Conference_contributor,34
34,Conference_contributor,34,Conference_contributor,35
3,Contribution_1th-author,3,Contribution_1th-author,12
4,Extended_abstract,4,Extended_abstract,19
5,Accepted_contribution,5,Accepted_contribution,21
6,Conference_part,6,Conference_part,30
7,Track,6,Conference_part,31
6,Conference_part,6,Conference_part,32
8,Paper,52,Regular_contribution,26
52,Regular_contribution,21,Written_contribution,34
21,Written_contribution,21,Written_contribution,35
9,Track-workshop_chair,9,Track-workshop_chair,13
10,Review_preference,10,Review_preference,16
11,Submitted_contribution,21,Written_contribution,36
21,Written_contribution,41,Conference_contribution,51
41,Conference_contribution,41,Conference_contribution,52
12,Invited_speaker,12,Invited_speaker,13
13,Reviewer,40,Person,81
40,Person,40,Person,82
14,Committee,14,Committee,38
15,Chair,15,Chair,14
16,Review,49,Conference_document,101
49,Conference_document,49,Conference_document,102
17,Information_for_participants,17,Information_for_participants,11
18,Conference_applicant,40,Person,83
40,Person,40,Person,84
19,Registeered_applicant,19,Registeered_applicant,20
20,Rejected_contribution,24,Reviewed_contribution,28
24,Reviewed_contribution,24,Reviewed_contribution,29
21,Written_contribution,21,Written_contribution,38
22,Early_paid_applicant,22,Early_paid_applicant,11
23,Conference_proceedings,23,Conference_proceedings,16
24,Reviewed_contribution,11,Submitted_contribution,21
11,Submitted_contribution,21,Written_contribution,39
21,Written_contribution,41,Conference_contribution,53
41,Conference_contribution,49,Conference_document,103
49,Conference_document,49,Conference_document,104
25,Camera_ready_contribution,5,Accepted_contribution,22
5,Accepted_contribution,5,Accepted_contribution,23
26,Conference_participant,26,Conference_participant,20
27,Committee_member,40,Person,85
40,Person,40,Person,86
28,Publisher,28,Publisher,16
29,Review_expertise,29,Review_expertise,16
30,Presentation,30,Presentation,18
31,Conference_volume,47,Conference,21
47,Conference,47,Conference,22
32,Tutorial,32,Tutorial,12
33,Regular_author,33,Regular_author,26
34,Conference_contributor,34,Conference_contributor,37
35,Abstract,4,Extended_abstract,20
4,Extended_abstract,4,Extended_abstract,21
36,Conference_fees,36,Conference_fees,16
37,Paid_applicant,37,Paid_applicant,28
38,Workshop,6,Conference_part,33
6,Conference_part,6,Conference_part,34
39,Call_for_participation,39,Call_for_participation,12
40,Person,40,Person,88
41,Conference_contribution,49,Conference_document,105
49,Conference_document,49,Conference_document,106
42,Poster,42,Poster,13
43,Steering_committee,43,Steering_committee,12
44,Co-chair,27,Committee_member,18
27,Committee_member,40,Person,89
40,Person,40,Person,90
45,Program_committee,45,Program_committee,13
46,Organizing_committee,14,Committee,39
14,Committee,14,Committee,40
47,Conference,47,Conference,24
48,Important_dates,48,Important_dates,16
49,Conference_document,49,Conference_document,108
50,Organization,50,Organization,16
51,Invited_talk,30,Presentation,19
30,Presentation,30,Presentation,20
52,Regular_contribution,21,Written_contribution,40
21,Written_contribution,21,Written_contribution,41
53,Organizer,53,Organizer,16
54,Topic,54,Topic,16
55,Late_paid_applicant,37,Paid_applicant,29
37,Paid_applicant,19,Registeered_applicant,21
19,Registeered_applicant,18,Conference_applicant,22
18,Conference_applicant,18,Conference_applicant,23
56,Passive_conference_participant,56,Passive_conference_participant,12
