nodeId,nodeName,nodeType,nodeLevel,loop,hop
32,Tutorial,Class,-1,0,0
32,Tutorial,Class,-1,0,0
33,Regular_author,Class,-1,0,0
33,Regular_author,Class,-1,0,0
34,Conference_contributor,Class,-1,0,0
40,Person,Class,-1,0,0
40,Person,Class,-1,0,1
35,Abstract,Class,-1,0,0
35,Abstract,Class,-1,0,0
36,Conference_fees,Class,-1,0,0
36,Conference_fees,Class,-1,0,0
37,Paid_applicant,Class,-1,0,0
37,Paid_applicant,Class,-1,0,0
38,Workshop,Class,-1,0,0
38,Workshop,Class,-1,0,0
39,Call_for_participation,Class,-1,0,0
39,Call_for_participation,Class,-1,0,0
40,Person,Class,-1,0,0
40,Person,Class,-1,0,0
41,Conference_contribution,Class,-1,0,0
41,Conference_contribution,Class,-1,0,0
42,Poster,Class,-1,0,0
41,Conference_contribution,Class,-1,0,0
41,Conference_contribution,Class,-1,0,1
43,Steering_committee,Class,-1,0,0
14,Committee,Class,-1,0,0
14,Committee,Class,-1,0,1
44,Co-chair,Class,-1,0,0
27,Committee_member,Class,-1,0,0
40,Person,Class,-1,0,1
40,Person,Class,-1,0,2
45,Program_committee,Class,-1,0,0
45,Program_committee,Class,-1,0,0
46,Organizing_committee,Class,-1,0,0
14,Committee,Class,-1,0,0
14,Committee,Class,-1,0,1
47,Conference,Class,-1,0,0
47,Conference,Class,-1,0,0
48,Important_dates,Class,-1,0,0
48,Important_dates,Class,-1,0,0
49,Conference_document,Class,-1,0,0
49,Conference_document,Class,-1,0,0
50,Organization,Class,-1,0,0
50,Organization,Class,-1,0,0
51,Invited_talk,Class,-1,0,0
51,Invited_talk,Class,-1,0,0
52,Regular_contribution,Class,-1,0,0
21,Written_contribution,Class,-1,0,0
41,Conference_contribution,Class,-1,0,1
49,Conference_document,Class,-1,0,2
49,Conference_document,Class,-1,0,3
53,Organizer,Class,-1,0,0
53,Organizer,Class,-1,0,0
54,Topic,Class,-1,0,0
54,Topic,Class,-1,0,0
55,Late_paid_applicant,Class,-1,0,0
55,Late_paid_applicant,Class,-1,0,0
56,Passive_conference_participant,Class,-1,0,0
56,Passive_conference_participant,Class,-1,0,0
57,Call_for_paper,Class,-1,0,0
49,Conference_document,Class,-1,0,0
49,Conference_document,Class,-1,0,1
58,Conference_announcement,Class,-1,0,0
49,Conference_document,Class,-1,0,0
49,Conference_document,Class,-1,0,1
0,Contribution_co-author,Class,-1,1,0
33,Regular_author,Class,-1,1,0
33,Regular_author,Class,-1,1,1
1,Conference_www,Class,-1,1,0
49,Conference_document,Class,-1,1,0
49,Conference_document,Class,-1,1,1
2,Active_conference_participant,Class,-1,1,0
2,Active_conference_participant,Class,-1,1,0
3,Contribution_1th-author,Class,-1,1,0
3,Contribution_1th-author,Class,-1,1,0
4,Extended_abstract,Class,-1,1,0
4,Extended_abstract,Class,-1,1,0
5,Accepted_contribution,Class,-1,1,0
5,Accepted_contribution,Class,-1,1,0
6,Conference_part,Class,-1,1,0
6,Conference_part,Class,-1,1,0
7,Track,Class,-1,1,0
6,Conference_part,Class,-1,1,0
6,Conference_part,Class,-1,1,1
8,Paper,Class,-1,1,0
52,Regular_contribution,Class,-1,1,0
21,Written_contribution,Class,-1,1,1
41,Conference_contribution,Class,-1,1,2
49,Conference_document,Class,-1,1,3
49,Conference_document,Class,-1,1,4
9,Track-workshop_chair,Class,-1,1,0
9,Track-workshop_chair,Class,-1,1,0
10,Review_preference,Class,-1,1,0
10,Review_preference,Class,-1,1,0
11,Submitted_contribution,Class,-1,1,0
21,Written_contribution,Class,-1,1,0
41,Conference_contribution,Class,-1,1,1
41,Conference_contribution,Class,-1,1,2
12,Invited_speaker,Class,-1,1,0
34,Conference_contributor,Class,-1,1,0
40,Person,Class,-1,1,1
40,Person,Class,-1,1,2
13,Reviewer,Class,-1,1,0
40,Person,Class,-1,1,0
40,Person,Class,-1,1,1
14,Committee,Class,-1,1,0
14,Committee,Class,-1,1,0
15,Chair,Class,-1,1,0
15,Chair,Class,-1,1,0
16,Review,Class,-1,1,0
49,Conference_document,Class,-1,1,0
49,Conference_document,Class,-1,1,1
17,Information_for_participants,Class,-1,1,0
49,Conference_document,Class,-1,1,0
49,Conference_document,Class,-1,1,1
18,Conference_applicant,Class,-1,1,0
18,Conference_applicant,Class,-1,1,0
19,Registeered_applicant,Class,-1,1,0
18,Conference_applicant,Class,-1,1,0
40,Person,Class,-1,1,1
40,Person,Class,-1,1,2
20,Rejected_contribution,Class,-1,1,0
24,Reviewed_contribution,Class,-1,1,0
24,Reviewed_contribution,Class,-1,1,1
21,Written_contribution,Class,-1,1,0
41,Conference_contribution,Class,-1,1,0
49,Conference_document,Class,-1,1,1
49,Conference_document,Class,-1,1,2
22,Early_paid_applicant,Class,-1,1,0
22,Early_paid_applicant,Class,-1,1,0
23,Conference_proceedings,Class,-1,1,0
23,Conference_proceedings,Class,-1,1,0
24,Reviewed_contribution,Class,-1,1,0
24,Reviewed_contribution,Class,-1,1,0
25,Camera_ready_contribution,Class,-1,1,0
25,Camera_ready_contribution,Class,-1,1,0
26,Conference_participant,Class,-1,1,0
26,Conference_participant,Class,-1,1,0
27,Committee_member,Class,-1,1,0
40,Person,Class,-1,1,0
40,Person,Class,-1,1,1
28,Publisher,Class,-1,1,0
28,Publisher,Class,-1,1,0
29,Review_expertise,Class,-1,1,0
29,Review_expertise,Class,-1,1,0
30,Presentation,Class,-1,1,0
41,Conference_contribution,Class,-1,1,0
49,Conference_document,Class,-1,1,1
49,Conference_document,Class,-1,1,2
31,Conference_volume,Class,-1,1,0
47,Conference,Class,-1,1,0
47,Conference,Class,-1,1,1
32,Tutorial,Class,-1,1,0
32,Tutorial,Class,-1,1,0
33,Regular_author,Class,-1,1,0
34,Conference_contributor,Class,-1,1,0
34,Conference_contributor,Class,-1,1,1
34,Conference_contributor,Class,-1,1,0
34,Conference_contributor,Class,-1,1,0
35,Abstract,Class,-1,1,0
4,Extended_abstract,Class,-1,1,0
4,Extended_abstract,Class,-1,1,1
36,Conference_fees,Class,-1,1,0
36,Conference_fees,Class,-1,1,0
37,Paid_applicant,Class,-1,1,0
37,Paid_applicant,Class,-1,1,0
38,Workshop,Class,-1,1,0
6,Conference_part,Class,-1,1,0
6,Conference_part,Class,-1,1,1
39,Call_for_participation,Class,-1,1,0
39,Call_for_participation,Class,-1,1,0
40,Person,Class,-1,1,0
40,Person,Class,-1,1,0
41,Conference_contribution,Class,-1,1,0
49,Conference_document,Class,-1,1,0
49,Conference_document,Class,-1,1,1
42,Poster,Class,-1,1,0
42,Poster,Class,-1,1,0
43,Steering_committee,Class,-1,1,0
43,Steering_committee,Class,-1,1,0
44,Co-chair,Class,-1,1,0
44,Co-chair,Class,-1,1,0
45,Program_committee,Class,-1,1,0
14,Committee,Class,-1,1,0
14,Committee,Class,-1,1,1
46,Organizing_committee,Class,-1,1,0
14,Committee,Class,-1,1,0
14,Committee,Class,-1,1,1
47,Conference,Class,-1,1,0
47,Conference,Class,-1,1,0
48,Important_dates,Class,-1,1,0
48,Important_dates,Class,-1,1,0
49,Conference_document,Class,-1,1,0
49,Conference_document,Class,-1,1,0
50,Organization,Class,-1,1,0
50,Organization,Class,-1,1,0
51,Invited_talk,Class,-1,1,0
30,Presentation,Class,-1,1,0
41,Conference_contribution,Class,-1,1,1
49,Conference_document,Class,-1,1,2
49,Conference_document,Class,-1,1,3
52,Regular_contribution,Class,-1,1,0
21,Written_contribution,Class,-1,1,0
41,Conference_contribution,Class,-1,1,1
41,Conference_contribution,Class,-1,1,2
53,Organizer,Class,-1,1,0
53,Organizer,Class,-1,1,0
54,Topic,Class,-1,1,0
54,Topic,Class,-1,1,0
55,Late_paid_applicant,Class,-1,1,0
55,Late_paid_applicant,Class,-1,1,0
56,Passive_conference_participant,Class,-1,1,0
26,Conference_participant,Class,-1,1,0
26,Conference_participant,Class,-1,1,1
57,Call_for_paper,Class,-1,1,0
49,Conference_document,Class,-1,1,0
49,Conference_document,Class,-1,1,1
58,Conference_announcement,Class,-1,1,0
58,Conference_announcement,Class,-1,1,0
0,Contribution_co-author,Class,-1,2,0
0,Contribution_co-author,Class,-1,2,0
1,Conference_www,Class,-1,2,0
49,Conference_document,Class,-1,2,0
49,Conference_document,Class,-1,2,1
2,Active_conference_participant,Class,-1,2,0
26,Conference_participant,Class,-1,2,0
40,Person,Class,-1,2,1
40,Person,Class,-1,2,2
3,Contribution_1th-author,Class,-1,2,0
3,Contribution_1th-author,Class,-1,2,0
4,Extended_abstract,Class,-1,2,0
4,Extended_abstract,Class,-1,2,0
5,Accepted_contribution,Class,-1,2,0
5,Accepted_contribution,Class,-1,2,0
6,Conference_part,Class,-1,2,0
6,Conference_part,Class,-1,2,0
7,Track,Class,-1,2,0
7,Track,Class,-1,2,0
8,Paper,Class,-1,2,0
52,Regular_contribution,Class,-1,2,0
21,Written_contribution,Class,-1,2,1
41,Conference_contribution,Class,-1,2,2
49,Conference_document,Class,-1,2,3
49,Conference_document,Class,-1,2,4
9,Track-workshop_chair,Class,-1,2,0
9,Track-workshop_chair,Class,-1,2,0
10,Review_preference,Class,-1,2,0
10,Review_preference,Class,-1,2,0
11,Submitted_contribution,Class,-1,2,0
11,Submitted_contribution,Class,-1,2,0
12,Invited_speaker,Class,-1,2,0
12,Invited_speaker,Class,-1,2,0
13,Reviewer,Class,-1,2,0
40,Person,Class,-1,2,0
40,Person,Class,-1,2,1
14,Committee,Class,-1,2,0
14,Committee,Class,-1,2,0
15,Chair,Class,-1,2,0
15,Chair,Class,-1,2,0
16,Review,Class,-1,2,0
49,Conference_document,Class,-1,2,0
49,Conference_document,Class,-1,2,1
17,Information_for_participants,Class,-1,2,0
49,Conference_document,Class,-1,2,0
49,Conference_document,Class,-1,2,1
18,Conference_applicant,Class,-1,2,0
18,Conference_applicant,Class,-1,2,0
19,Registeered_applicant,Class,-1,2,0
18,Conference_applicant,Class,-1,2,0
18,Conference_applicant,Class,-1,2,1
20,Rejected_contribution,Class,-1,2,0
24,Reviewed_contribution,Class,-1,2,0
11,Submitted_contribution,Class,-1,2,1
11,Submitted_contribution,Class,-1,2,2
21,Written_contribution,Class,-1,2,0
41,Conference_contribution,Class,-1,2,0
49,Conference_document,Class,-1,2,1
49,Conference_document,Class,-1,2,2
22,Early_paid_applicant,Class,-1,2,0
37,Paid_applicant,Class,-1,2,0
37,Paid_applicant,Class,-1,2,1
23,Conference_proceedings,Class,-1,2,0
23,Conference_proceedings,Class,-1,2,0
24,Reviewed_contribution,Class,-1,2,0
11,Submitted_contribution,Class,-1,2,0
21,Written_contribution,Class,-1,2,1
21,Written_contribution,Class,-1,2,2
25,Camera_ready_contribution,Class,-1,2,0
5,Accepted_contribution,Class,-1,2,0
24,Reviewed_contribution,Class,-1,2,1
11,Submitted_contribution,Class,-1,2,2
21,Written_contribution,Class,-1,2,3
21,Written_contribution,Class,-1,2,4
26,Conference_participant,Class,-1,2,0
26,Conference_participant,Class,-1,2,0
27,Committee_member,Class,-1,2,0
40,Person,Class,-1,2,0
40,Person,Class,-1,2,1
28,Publisher,Class,-1,2,0
28,Publisher,Class,-1,2,0
29,Review_expertise,Class,-1,2,0
29,Review_expertise,Class,-1,2,0
30,Presentation,Class,-1,2,0
41,Conference_contribution,Class,-1,2,0
49,Conference_document,Class,-1,2,1
49,Conference_document,Class,-1,2,2
31,Conference_volume,Class,-1,2,0
47,Conference,Class,-1,2,0
47,Conference,Class,-1,2,1
32,Tutorial,Class,-1,2,0
6,Conference_part,Class,-1,2,0
6,Conference_part,Class,-1,2,1
33,Regular_author,Class,-1,2,0
33,Regular_author,Class,-1,2,0
34,Conference_contributor,Class,-1,2,0
34,Conference_contributor,Class,-1,2,0
35,Abstract,Class,-1,2,0
4,Extended_abstract,Class,-1,2,0
52,Regular_contribution,Class,-1,2,1
52,Regular_contribution,Class,-1,2,2
36,Conference_fees,Class,-1,2,0
36,Conference_fees,Class,-1,2,0
37,Paid_applicant,Class,-1,2,0
37,Paid_applicant,Class,-1,2,0
38,Workshop,Class,-1,2,0
38,Workshop,Class,-1,2,0
39,Call_for_participation,Class,-1,2,0
49,Conference_document,Class,-1,2,0
49,Conference_document,Class,-1,2,1
40,Person,Class,-1,2,0
40,Person,Class,-1,2,0
41,Conference_contribution,Class,-1,2,0
41,Conference_contribution,Class,-1,2,0
42,Poster,Class,-1,2,0
42,Poster,Class,-1,2,0
43,Steering_committee,Class,-1,2,0
43,Steering_committee,Class,-1,2,0
44,Co-chair,Class,-1,2,0
27,Committee_member,Class,-1,2,0
40,Person,Class,-1,2,1
40,Person,Class,-1,2,2
45,Program_committee,Class,-1,2,0
45,Program_committee,Class,-1,2,0
46,Organizing_committee,Class,-1,2,0
46,Organizing_committee,Class,-1,2,0
47,Conference,Class,-1,2,0
47,Conference,Class,-1,2,0
48,Important_dates,Class,-1,2,0
48,Important_dates,Class,-1,2,0
49,Conference_document,Class,-1,2,0
49,Conference_document,Class,-1,2,0
50,Organization,Class,-1,2,0
50,Organization,Class,-1,2,0
51,Invited_talk,Class,-1,2,0
30,Presentation,Class,-1,2,0
41,Conference_contribution,Class,-1,2,1
49,Conference_document,Class,-1,2,2
49,Conference_document,Class,-1,2,3
52,Regular_contribution,Class,-1,2,0
21,Written_contribution,Class,-1,2,0
21,Written_contribution,Class,-1,2,1
53,Organizer,Class,-1,2,0
53,Organizer,Class,-1,2,0
54,Topic,Class,-1,2,0
54,Topic,Class,-1,2,0
55,Late_paid_applicant,Class,-1,2,0
55,Late_paid_applicant,Class,-1,2,0
56,Passive_conference_participant,Class,-1,2,0
26,Conference_participant,Class,-1,2,0
40,Person,Class,-1,2,1
40,Person,Class,-1,2,2
57,Call_for_paper,Class,-1,2,0
49,Conference_document,Class,-1,2,0
49,Conference_document,Class,-1,2,1
58,Conference_announcement,Class,-1,2,0
49,Conference_document,Class,-1,2,0
49,Conference_document,Class,-1,2,1
0,Contribution_co-author,Class,-1,3,0
33,Regular_author,Class,-1,3,0
33,Regular_author,Class,-1,3,1
1,Conference_www,Class,-1,3,0
49,Conference_document,Class,-1,3,0
49,Conference_document,Class,-1,3,1
2,Active_conference_participant,Class,-1,3,0
2,Active_conference_participant,Class,-1,3,0
3,Contribution_1th-author,Class,-1,3,0
33,Regular_author,Class,-1,3,0
34,Conference_contributor,Class,-1,3,1
34,Conference_contributor,Class,-1,3,2
4,Extended_abstract,Class,-1,3,0
52,Regular_contribution,Class,-1,3,0
52,Regular_contribution,Class,-1,3,1
5,Accepted_contribution,Class,-1,3,0
5,Accepted_contribution,Class,-1,3,0
6,Conference_part,Class,-1,3,0
6,Conference_part,Class,-1,3,0
7,Track,Class,-1,3,0
7,Track,Class,-1,3,0
8,Paper,Class,-1,3,0
8,Paper,Class,-1,3,0
9,Track-workshop_chair,Class,-1,3,0
40,Person,Class,-1,3,0
40,Person,Class,-1,3,1
10,Review_preference,Class,-1,3,0
10,Review_preference,Class,-1,3,0
11,Submitted_contribution,Class,-1,3,0
11,Submitted_contribution,Class,-1,3,0
12,Invited_speaker,Class,-1,3,0
34,Conference_contributor,Class,-1,3,0
34,Conference_contributor,Class,-1,3,1
13,Reviewer,Class,-1,3,0
13,Reviewer,Class,-1,3,0
14,Committee,Class,-1,3,0
14,Committee,Class,-1,3,0
15,Chair,Class,-1,3,0
27,Committee_member,Class,-1,3,0
27,Committee_member,Class,-1,3,1
16,Review,Class,-1,3,0
16,Review,Class,-1,3,0
17,Information_for_participants,Class,-1,3,0
17,Information_for_participants,Class,-1,3,0
18,Conference_applicant,Class,-1,3,0
18,Conference_applicant,Class,-1,3,0
19,Registeered_applicant,Class,-1,3,0
19,Registeered_applicant,Class,-1,3,0
20,Rejected_contribution,Class,-1,3,0
24,Reviewed_contribution,Class,-1,3,0
24,Reviewed_contribution,Class,-1,3,1
21,Written_contribution,Class,-1,3,0
21,Written_contribution,Class,-1,3,0
22,Early_paid_applicant,Class,-1,3,0
37,Paid_applicant,Class,-1,3,0
37,Paid_applicant,Class,-1,3,1
23,Conference_proceedings,Class,-1,3,0
23,Conference_proceedings,Class,-1,3,0
24,Reviewed_contribution,Class,-1,3,0
24,Reviewed_contribution,Class,-1,3,0
25,Camera_ready_contribution,Class,-1,3,0
5,Accepted_contribution,Class,-1,3,0
5,Accepted_contribution,Class,-1,3,1
26,Conference_participant,Class,-1,3,0
40,Person,Class,-1,3,0
40,Person,Class,-1,3,1
27,Committee_member,Class,-1,3,0
27,Committee_member,Class,-1,3,0
28,Publisher,Class,-1,3,0
28,Publisher,Class,-1,3,0
29,Review_expertise,Class,-1,3,0
29,Review_expertise,Class,-1,3,0
30,Presentation,Class,-1,3,0
41,Conference_contribution,Class,-1,3,0
41,Conference_contribution,Class,-1,3,1
31,Conference_volume,Class,-1,3,0
31,Conference_volume,Class,-1,3,0
32,Tutorial,Class,-1,3,0
6,Conference_part,Class,-1,3,0
6,Conference_part,Class,-1,3,1
33,Regular_author,Class,-1,3,0
33,Regular_author,Class,-1,3,0
34,Conference_contributor,Class,-1,3,0
40,Person,Class,-1,3,0
40,Person,Class,-1,3,1
35,Abstract,Class,-1,3,0
35,Abstract,Class,-1,3,0
36,Conference_fees,Class,-1,3,0
36,Conference_fees,Class,-1,3,0
37,Paid_applicant,Class,-1,3,0
37,Paid_applicant,Class,-1,3,0
38,Workshop,Class,-1,3,0
38,Workshop,Class,-1,3,0
39,Call_for_participation,Class,-1,3,0
39,Call_for_participation,Class,-1,3,0
40,Person,Class,-1,3,0
40,Person,Class,-1,3,0
41,Conference_contribution,Class,-1,3,0
49,Conference_document,Class,-1,3,0
49,Conference_document,Class,-1,3,1
42,Poster,Class,-1,3,0
41,Conference_contribution,Class,-1,3,0
41,Conference_contribution,Class,-1,3,1
43,Steering_committee,Class,-1,3,0
14,Committee,Class,-1,3,0
14,Committee,Class,-1,3,1
44,Co-chair,Class,-1,3,0
44,Co-chair,Class,-1,3,0
45,Program_committee,Class,-1,3,0
14,Committee,Class,-1,3,0
14,Committee,Class,-1,3,1
46,Organizing_committee,Class,-1,3,0
14,Committee,Class,-1,3,0
14,Committee,Class,-1,3,1
47,Conference,Class,-1,3,0
47,Conference,Class,-1,3,0
48,Important_dates,Class,-1,3,0
48,Important_dates,Class,-1,3,0
49,Conference_document,Class,-1,3,0
49,Conference_document,Class,-1,3,0
50,Organization,Class,-1,3,0
50,Organization,Class,-1,3,0
51,Invited_talk,Class,-1,3,0
30,Presentation,Class,-1,3,0
30,Presentation,Class,-1,3,1
52,Regular_contribution,Class,-1,3,0
52,Regular_contribution,Class,-1,3,0
53,Organizer,Class,-1,3,0
53,Organizer,Class,-1,3,0
54,Topic,Class,-1,3,0
54,Topic,Class,-1,3,0
55,Late_paid_applicant,Class,-1,3,0
55,Late_paid_applicant,Class,-1,3,0
56,Passive_conference_participant,Class,-1,3,0
26,Conference_participant,Class,-1,3,0
26,Conference_participant,Class,-1,3,1
57,Call_for_paper,Class,-1,3,0
49,Conference_document,Class,-1,3,0
49,Conference_document,Class,-1,3,1
58,Conference_announcement,Class,-1,3,0
58,Conference_announcement,Class,-1,3,0
0,Contribution_co-author,Class,-1,4,0
0,Contribution_co-author,Class,-1,4,0
1,Conference_www,Class,-1,4,0
1,Conference_www,Class,-1,4,0
2,Active_conference_participant,Class,-1,4,0
34,Conference_contributor,Class,-1,4,0
34,Conference_contributor,Class,-1,4,1
3,Contribution_1th-author,Class,-1,4,0
33,Regular_author,Class,-1,4,0
34,Conference_contributor,Class,-1,4,1
34,Conference_contributor,Class,-1,4,2
4,Extended_abstract,Class,-1,4,0
4,Extended_abstract,Class,-1,4,0
5,Accepted_contribution,Class,-1,4,0
5,Accepted_contribution,Class,-1,4,0
6,Conference_part,Class,-1,4,0
6,Conference_part,Class,-1,4,0
7,Track,Class,-1,4,0
7,Track,Class,-1,4,0
8,Paper,Class,-1,4,0
52,Regular_contribution,Class,-1,4,0
52,Regular_contribution,Class,-1,4,1
9,Track-workshop_chair,Class,-1,4,0
40,Person,Class,-1,4,0
40,Person,Class,-1,4,1
10,Review_preference,Class,-1,4,0
10,Review_preference,Class,-1,4,0
11,Submitted_contribution,Class,-1,4,0
21,Written_contribution,Class,-1,4,0
21,Written_contribution,Class,-1,4,1
12,Invited_speaker,Class,-1,4,0
12,Invited_speaker,Class,-1,4,0
13,Reviewer,Class,-1,4,0
13,Reviewer,Class,-1,4,0
14,Committee,Class,-1,4,0
14,Committee,Class,-1,4,0
15,Chair,Class,-1,4,0
15,Chair,Class,-1,4,0
16,Review,Class,-1,4,0
49,Conference_document,Class,-1,4,0
49,Conference_document,Class,-1,4,1
17,Information_for_participants,Class,-1,4,0
17,Information_for_participants,Class,-1,4,0
18,Conference_applicant,Class,-1,4,0
18,Conference_applicant,Class,-1,4,0
19,Registeered_applicant,Class,-1,4,0
18,Conference_applicant,Class,-1,4,0
18,Conference_applicant,Class,-1,4,1
20,Rejected_contribution,Class,-1,4,0
24,Reviewed_contribution,Class,-1,4,0
11,Submitted_contribution,Class,-1,4,1
21,Written_contribution,Class,-1,4,2
41,Conference_contribution,Class,-1,4,3
41,Conference_contribution,Class,-1,4,4
21,Written_contribution,Class,-1,4,0
41,Conference_contribution,Class,-1,4,0
49,Conference_document,Class,-1,4,1
49,Conference_document,Class,-1,4,2
22,Early_paid_applicant,Class,-1,4,0
37,Paid_applicant,Class,-1,4,0
19,Registeered_applicant,Class,-1,4,1
19,Registeered_applicant,Class,-1,4,2
23,Conference_proceedings,Class,-1,4,0
23,Conference_proceedings,Class,-1,4,0
24,Reviewed_contribution,Class,-1,4,0
24,Reviewed_contribution,Class,-1,4,0
25,Camera_ready_contribution,Class,-1,4,0
5,Accepted_contribution,Class,-1,4,0
5,Accepted_contribution,Class,-1,4,1
26,Conference_participant,Class,-1,4,0
40,Person,Class,-1,4,0
40,Person,Class,-1,4,1
27,Committee_member,Class,-1,4,0
40,Person,Class,-1,4,0
40,Person,Class,-1,4,1
28,Publisher,Class,-1,4,0
28,Publisher,Class,-1,4,0
29,Review_expertise,Class,-1,4,0
29,Review_expertise,Class,-1,4,0
30,Presentation,Class,-1,4,0
30,Presentation,Class,-1,4,0
31,Conference_volume,Class,-1,4,0
31,Conference_volume,Class,-1,4,0
32,Tutorial,Class,-1,4,0
6,Conference_part,Class,-1,4,0
6,Conference_part,Class,-1,4,1
33,Regular_author,Class,-1,4,0
33,Regular_author,Class,-1,4,0
34,Conference_contributor,Class,-1,4,0
40,Person,Class,-1,4,0
40,Person,Class,-1,4,1
35,Abstract,Class,-1,4,0
4,Extended_abstract,Class,-1,4,0
52,Regular_contribution,Class,-1,4,1
21,Written_contribution,Class,-1,4,2
41,Conference_contribution,Class,-1,4,3
49,Conference_document,Class,-1,4,4
49,Conference_document,Class,-1,4,5
36,Conference_fees,Class,-1,4,0
36,Conference_fees,Class,-1,4,0
37,Paid_applicant,Class,-1,4,0
37,Paid_applicant,Class,-1,4,0
38,Workshop,Class,-1,4,0
38,Workshop,Class,-1,4,0
39,Call_for_participation,Class,-1,4,0
49,Conference_document,Class,-1,4,0
49,Conference_document,Class,-1,4,1
40,Person,Class,-1,4,0
40,Person,Class,-1,4,0
41,Conference_contribution,Class,-1,4,0
41,Conference_contribution,Class,-1,4,0
42,Poster,Class,-1,4,0
42,Poster,Class,-1,4,0
43,Steering_committee,Class,-1,4,0
14,Committee,Class,-1,4,0
14,Committee,Class,-1,4,1
44,Co-chair,Class,-1,4,0
27,Committee_member,Class,-1,4,0
40,Person,Class,-1,4,1
40,Person,Class,-1,4,2
45,Program_committee,Class,-1,4,0
14,Committee,Class,-1,4,0
14,Committee,Class,-1,4,1
46,Organizing_committee,Class,-1,4,0
46,Organizing_committee,Class,-1,4,0
47,Conference,Class,-1,4,0
47,Conference,Class,-1,4,0
48,Important_dates,Class,-1,4,0
48,Important_dates,Class,-1,4,0
49,Conference_document,Class,-1,4,0
49,Conference_document,Class,-1,4,0
50,Organization,Class,-1,4,0
50,Organization,Class,-1,4,0
51,Invited_talk,Class,-1,4,0
51,Invited_talk,Class,-1,4,0
52,Regular_contribution,Class,-1,4,0
21,Written_contribution,Class,-1,4,0
21,Written_contribution,Class,-1,4,1
53,Organizer,Class,-1,4,0
53,Organizer,Class,-1,4,0
54,Topic,Class,-1,4,0
54,Topic,Class,-1,4,0
55,Late_paid_applicant,Class,-1,4,0
37,Paid_applicant,Class,-1,4,0
